json_file,model_name,model_private,model_num_parameters,assin2_rte,assin2_sts,faquad_nli,hatebr_offensive
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/altomek/YiSM-34B-0rn/results_2024-12-07T16-05-56.837581.json,altomek/YiSM-34B-0rn,False,34388917248,0.9191020417428017,0.8058213777167098,0.8168287028141772,0.8577598989156642
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/alvarobartt/mistral-7b-orpo-alignment-handbook/results_2024-05-10T00-56-03.142744.json,alvarobartt/mistral-7b-orpo-alignment-handbook,False,7241748480,0.7654491359499884,0.5848324837621057,0.45449901481427424,0.5005847953216375
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/alvarobartt/mistral-7b-orpo-capybara-reproduction/results_2024-05-06T14-49-34.852021.json,alvarobartt/mistral-7b-orpo-capybara-reproduction,False,7241748480,0.8762219995377583,0.6901930492516065,0.7116824944372537,0.7796813115962051
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/alvarobartt/Mistral-7B-v0.1-ORPO/results_2024-05-20T23-25-31.585016.json,alvarobartt/Mistral-7B-v0.1-ORPO,False,7241748480,0.8628531861903126,0.7185765442633426,0.5064708415493756,0.8083461375004086
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/alvarobartt/mistral-orpo-mix/results_2024-05-09T01-52-18.616759.json,alvarobartt/mistral-orpo-mix,False,7241748480,0.8306576402321084,0.5664152925187476,0.6705985146352119,0.7530267389366248
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/alvarobartt/mistral-orpo-mix-b0.1-l2048-pl1792-lr5e-6-inverse-sqrt/results_2024-05-09T13-11-42.910831.json,alvarobartt/mistral-orpo-mix-b0.1-l2048-pl1792-lr5e-6-inverse-sqrt,False,7241748480,0.8240257570695259,0.5640429954912689,0.6763807753584705,0.6905952412784147
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/amazingvince/Not-WizardLM-2-7B/results_2024-05-22T01-29-17.284772.json,amazingvince/Not-WizardLM-2-7B,False,7241732096,0.8811187025669601,0.7451048378508254,0.6155496155496156,0.8299639583037598
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/amazon/MegaBeam-Mistral-7B-300k/results_2024-10-11T07-07-35.929134.json,amazon/MegaBeam-Mistral-7B-300k,False,7241732096,0.8986629811014633,0.7331743778715074,0.6124343313887904,0.7779370990971557
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/anthracite-org/magnum-v2.5-12b-kto/results_2024-10-19T03-02-06.506908.json,anthracite-org/magnum-v2.5-12b-kto,False,12247782400,0.9113400977866568,0.7590331658293094,0.5569285468892294,0.7744749127343797
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/anthracite-org/magnum-v2.5-12b-kto/results_2025-05-07T19-17-25.777956.json,anthracite-org/magnum-v2.5-12b-kto,False,0,0.8674910385642457,0.6823897405705615,0.6125554125554126,0.7709540048143357
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/anthracite-org/magnum-v3-27b-kto/results_2024-09-19T02-53-47.503956.json,anthracite-org/magnum-v3-27b-kto,False,27227128320,0.9235467994775257,0.802359277171842,0.7360672268907562,0.7596886827656057
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/anthracite-org/magnum-v3-9b-chatml/results_2024-10-19T01-39-01.153008.json,anthracite-org/magnum-v3-9b-chatml,False,9241713152,0.8787839045003027,0.7869756583256097,0.5128891393153965,0.7597560995167858
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/anthracite-org/magnum-v3-9b-customgemma2/results_2024-09-22T08-12-13.485613.json,anthracite-org/magnum-v3-9b-customgemma2,False,9241705984,0.8805032792322425,0.788601954301218,0.7058092685610834,0.7248474111756376
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/anthracite-org/magnum-v4-9b/results_2024-10-27T02-44-28.675383.json,anthracite-org/magnum-v4-9b,False,9241705984,0.35799185126211774,0.12685415173761294,0.4396551724137931,0.4400501560461546
